Link	Date	Error_Count
https://www.inklingsnews.com/b/2014/09/17/seniors-changing-facebook-names/	2014-09-17	1
https://www.inklingsnews.com/b/2014/09/16/falling-back-into-step-with-the-colder-climate/	2014-09-16	1
https://www.inklingsnews.com/b/2014/09/15/theres-a-new-quarterback-in-town/	2014-09-15	3
https://www.inklingsnews.com/b/2014/09/07/senior-portraits-say-cheesey/	2014-09-07	0
https://www.inklingsnews.com/b/2014/09/07/new-department-heads-get-their-heads-in-the-game/	2014-09-07	0
https://www.inklingsnews.com/b/2014/09/03/five-ice-bucket-challenges-that-make-a-splash/	2014-09-03	3
https://www.inklingsnews.com/b/2014/09/03/work-hard-cook-hard/	2014-09-03	4
https://www.inklingsnews.com/b/2014/09/02/the-h15tory-of-the-senior-girls-shirts/	2014-09-02	3
https://www.inklingsnews.com/b/2014/08/30/labor-day-weekend-summers-big-finale/	2014-08-30	0
https://www.inklingsnews.com/b/2014/08/25/freshmen-express-their-thoughts-on-starting-staples/	2014-08-25	2
https://www.inklingsnews.com/b/2014/06/20/michele-beaudoin-looks-to-leap-from-abcs-to-md/	2014-06-20	5
https://www.inklingsnews.com/b/2014/06/20/anna-violette-swings-to-success/	2014-06-20	4
https://www.inklingsnews.com/b/2014/06/20/some-students-stick-to-the-beat-others-change-tempo/	2014-06-20	6
https://www.inklingsnews.com/b/2014/06/20/youve-got-a-friend/	2014-06-20	2
https://www.inklingsnews.com/b/2014/06/20/students-swap-webkinz-for-snapchat/	2014-06-20	8
https://www.inklingsnews.com/b/2014/06/20/teachers-sing-praise-for-students/	2014-06-20	1
https://www.inklingsnews.com/b/2014/06/20/i-hope-you-had-the-time-of-your-life-families-move-on-from-westport-schools/	2014-06-20	6
https://www.inklingsnews.com/b/2014/06/20/the-times-they-are-a-changin/	2014-06-20	5
https://www.inklingsnews.com/b/2014/06/12/pe-class-runs-into-summer/	2014-06-12	2
https://www.inklingsnews.com/b/2014/06/11/alternative-finals-ignite-less-student-stress/	2014-06-11	1
https://www.inklingsnews.com/b/2014/06/11/teachers-reflect-on-completing-their-first-year-at-staples/	2014-06-11	4
https://www.inklingsnews.com/b/2014/06/05/juniors-explore-new-careers-through-job-shadow/	2014-06-05	1
https://www.inklingsnews.com/b/2014/05/30/memorial-day-parade/	2014-05-30	0
https://www.inklingsnews.com/b/2014/05/30/players-connect-with-playwright/	2014-05-30	6
https://www.inklingsnews.com/b/2014/05/30/textbooks-trump-tan-lines/	2014-05-30	5
https://www.inklingsnews.com/b/2014/05/30/come-may-ap-students-are-crunched-for-time/	2014-05-30	2
https://www.inklingsnews.com/b/2014/05/30/reactions-are-mixed-to-changes-in-kool-2-be-kind/	2014-05-30	6
https://www.inklingsnews.com/b/2014/05/30/overlooking-the-river-is-home-sweet-home-for-saugatuck-sweets/	2014-05-30	3
https://www.inklingsnews.com/b/2014/05/30/internship-myths-debunked/	2014-05-30	0
https://www.inklingsnews.com/b/2014/05/30/attitudes-towards-rape-persist-in-culture/	2014-05-30	5
https://www.inklingsnews.com/b/2014/05/30/campfire-flames-burn-out/	2014-05-30	5
https://www.inklingsnews.com/b/2014/05/30/annual-memorial-day-parade-hits-downtown-westport/	2014-05-30	1
https://www.inklingsnews.com/b/2014/05/30/i-dub-thee-an-easy-ap/	2014-05-30	0
https://www.inklingsnews.com/b/2014/05/30/students-trade-beaches-for-bosses/	2014-05-30	4
https://www.inklingsnews.com/b/2014/05/30/sexism-exhibited-through-yik-yak/	2014-05-30	2
https://www.inklingsnews.com/b/2014/05/29/memorial-day-at-compo/	2014-05-29	0
https://www.inklingsnews.com/b/2014/05/22/westport-academys-alice-in-wonderland-slideshow/	2014-05-22	1
https://www.inklingsnews.com/b/2014/05/18/seniors-during-their-last-week/	2014-05-18	0
https://www.inklingsnews.com/b/2014/05/18/westport-academys-alice/	2014-05-18	0
https://www.inklingsnews.com/b/2014/05/16/prom-preparations/	2014-05-16	4
https://www.inklingsnews.com/b/2014/05/16/westport-academys-alice-in-wonderland/	2014-05-16	4
https://www.inklingsnews.com/b/2014/05/15/phoebes-phriends-coming-to-staples/	2014-05-15	2
https://www.inklingsnews.com/b/2014/05/15/everett-sussman-15-wins-district-finals-in-speech-competition/	2014-05-15	2
https://www.inklingsnews.com/b/2014/05/14/students-and-staff-celebrate-mothers-day/	2014-05-14	3
https://www.inklingsnews.com/b/2014/05/07/greg-and-the-seven-prom-dates/	2014-05-07	2
https://www.inklingsnews.com/b/2014/05/04/friends-choose-to-attend-the-same-colleges-3/	2014-05-04	2
https://www.inklingsnews.com/b/2014/05/01/gluten-free-population-at-staples/	2014-05-01	0
https://www.inklingsnews.com/b/2014/04/29/searching-for-salt/	2014-04-29	5
https://www.inklingsnews.com/b/2014/04/28/how-long-does-it-take-to-fill-out-a-schedule/	2014-04-28	0
https://www.inklingsnews.com/b/2014/04/25/a-young-engineer-turns-on-a-new-path/	2014-04-25	1
https://www.inklingsnews.com/b/2014/04/24/new-anonymous-app-skyrockets-in-popularity-among-students/	2014-04-24	2
https://www.inklingsnews.com/b/2014/04/22/profiling-mr-ogletree/	2014-04-22	4
https://www.inklingsnews.com/b/2014/04/22/students-are-open-to-open-campus/	2014-04-22	2
https://www.inklingsnews.com/b/2014/04/09/when-favorite-chains-are-nowhere-to-be-found-in-college/	2014-04-09	3
https://www.inklingsnews.com/b/2014/04/09/bye-bye-bread/	2014-04-09	3
https://www.inklingsnews.com/b/2014/04/09/the-cold-war/	2014-04-09	1
https://www.inklingsnews.com/b/2014/04/09/ben-jerrys-unexpectedly-unveils-core/	2014-04-09	0
https://www.inklingsnews.com/b/2014/04/09/tagalong-with-me-for-samoa-girl-scout-cookies/	2014-04-09	2
https://www.inklingsnews.com/b/2014/04/09/trap-classes-pose-unexpected-challenges/	2014-04-09	2
https://www.inklingsnews.com/b/2014/04/01/this-is-not-an-article-about-april-fools-day-april-fools/	2014-04-01	2
https://www.inklingsnews.com/b/2014/04/01/april-fools-inklinations/	2014-04-01	1
https://www.inklingsnews.com/b/2014/03/28/pernicious-pranks-and-terrific-tricks-students-partake-in-april-fools-day/	2014-03-28	5
https://www.inklingsnews.com/b/2014/03/28/job-shadow-experience-offered-to-the-junior-class/	2014-03-28	1
https://www.inklingsnews.com/b/2014/03/28/the-fault-in-our-scars/	2014-03-28	3
https://www.inklingsnews.com/b/2014/03/28/true-friends-strive-to-go-the-distance/	2014-03-28	5
https://www.inklingsnews.com/b/2014/03/28/in-a-sticky-situation-students-uniquely-adorn-laptops-and-phones/	2014-03-28	0
https://www.inklingsnews.com/b/2014/03/28/grade-craving-wishes-granted-with-new-app/	2014-03-28	6
https://www.inklingsnews.com/b/2014/03/26/dancing-through-college-auditions/	2014-03-26	4
https://www.inklingsnews.com/b/2014/03/18/students-and-staff-participate-in-lent/	2014-03-18	1
https://www.inklingsnews.com/b/2014/03/17/let-the-luck-be-with-you/	2014-03-17	0
https://www.inklingsnews.com/b/2014/03/11/march-springs-mixed-feelings/	2014-03-11	2
https://www.inklingsnews.com/b/2014/03/11/spring-springs-new-diets/	2014-03-11	1
https://www.inklingsnews.com/b/2014/02/28/parents-have-got-it-goin-on/	2014-02-28	3
https://www.inklingsnews.com/b/2014/02/28/students-feel-its-time-to-turn-off-the-technology/	2014-02-28	2
https://www.inklingsnews.com/b/2014/02/28/where-teachers-were-before-staples/	2014-02-28	5
https://www.inklingsnews.com/b/2014/02/28/multiple-factors-fuel-college-selection-process/	2014-02-28	1
https://www.inklingsnews.com/b/2014/02/28/staples-tuition-grants-support-success/	2014-02-28	3
https://www.inklingsnews.com/b/2014/02/28/pressure-to-impress-colleges-spurs-club-participation/	2014-02-28	2
https://www.inklingsnews.com/b/2014/02/28/an-army-remembers-andrew-accardi/	2014-02-28	6
https://www.inklingsnews.com/b/2014/02/28/home-access-is-assessed/	2014-02-28	3
https://www.inklingsnews.com/b/2014/02/25/success-at-scisef/	2014-02-25	0
https://www.inklingsnews.com/b/2014/02/15/a-february-staycation-has-a-lot-to-offer/	2014-02-15	2
https://www.inklingsnews.com/b/2014/02/15/staples-students-dominate-the-stalls/	2014-02-15	3
https://www.inklingsnews.com/b/2014/02/13/chocolate-is-a-necessity-on-valentines-day/	2014-02-13	0
https://www.inklingsnews.com/b/2014/02/13/doggin-it-in-the-snow/	2014-02-13	0
https://www.inklingsnews.com/b/2014/02/13/happy-valentines-day-from-inklings/	2014-02-13	0
https://www.inklingsnews.com/b/2014/02/12/students-and-staff-members-make-plans-for-valentines-day-or-single-awarness-day/	2014-02-12	5
https://www.inklingsnews.com/b/2014/02/12/poetry-out-loud-slams-staples/	2014-02-12	4
https://www.inklingsnews.com/b/2014/02/11/valentines-day-according-to-students/	2014-02-11	0
https://www.inklingsnews.com/b/2014/02/06/teacher-cancels-olympic-plans-over-safety-concerns/	2014-02-06	3
https://www.inklingsnews.com/b/2014/02/06/fraternities-and-sororities/	2014-02-06	1
https://www.inklingsnews.com/b/2014/02/04/students-talk-trash/	2014-02-04	1
https://www.inklingsnews.com/b/2014/01/31/the-mystery-of-midterm-make-up-day-solved/	2014-01-31	3
https://www.inklingsnews.com/b/2014/01/31/winter-means-breaking-the-ice/	2014-01-31	1
https://www.inklingsnews.com/b/2014/01/31/sophomores-face-both-capt-testing-and-research-paper/	2014-01-31	1
https://www.inklingsnews.com/b/2014/01/31/have-an-app-y-new-year-with-the-best-of-2014/	2014-01-31	0
https://www.inklingsnews.com/b/2014/01/31/snoozing-students-find-relief-in-naps/	2014-01-31	1
https://www.inklingsnews.com/b/2014/01/31/library-used-more-for-socializing-than-studying/	2014-01-31	1
https://www.inklingsnews.com/b/2014/01/31/many-find-perks-in-arriving-early-to-school/	2014-01-31	2
https://www.inklingsnews.com/b/2014/01/25/staples-students-agree-it-pays-to-lend-a-hand/	2014-01-25	1
https://www.inklingsnews.com/b/2014/01/16/snow-days-accumulate-like-snowflakes/	2014-01-16	0
https://www.inklingsnews.com/b/2014/01/15/staples-students-give-back/	2014-01-15	3
https://www.inklingsnews.com/b/2014/01/15/celebrating-chrismukkah/	2014-01-15	2
https://www.inklingsnews.com/b/2014/01/15/staples-students-study-strategies/	2014-01-15	0
https://www.inklingsnews.com/b/2014/01/07/five-most-common-winter-break-instagrams/	2014-01-07	2
https://www.inklingsnews.com/b/2014/01/01/students-new-years-resolutions/	2014-01-01	0
https://www.inklingsnews.com/b/2013/12/22/happy-holidays-from-inklings/	2013-12-22	0
https://www.inklingsnews.com/b/2013/12/20/students-hail-saferides/	2013-12-20	0
https://www.inklingsnews.com/b/2013/12/20/christmas-day-gets-done-the-right-way/	2013-12-20	1
https://www.inklingsnews.com/b/2013/12/20/new-years-resolutions-remain-unresolved/	2013-12-20	2
https://www.inklingsnews.com/b/2013/12/20/when-followers-become-friends/	2013-12-20	2
https://www.inklingsnews.com/b/2013/12/20/social-media-divides-students/	2013-12-20	6
https://www.inklingsnews.com/b/2013/12/20/on-vacation-big-families-become-big-struggles/	2013-12-20	4
https://www.inklingsnews.com/b/2013/12/20/students-create-their-own-vocabulary/	2013-12-20	4
https://www.inklingsnews.com/b/2013/12/20/students-feel-the-need-to-drive-despite-bad-weather/	2013-12-20	1
https://www.inklingsnews.com/b/2013/12/20/the-friendly-debate-rages-on/	2013-12-20	3
https://www.inklingsnews.com/b/2013/12/19/how-jewish-families-spend-christmas-eve/	2013-12-19	6
https://www.inklingsnews.com/b/2013/12/19/break-is-for-sleeping-socializing-and-studying/	2013-12-19	0
https://www.inklingsnews.com/b/2013/12/18/turning-the-tables-cara-macdonalds-story/	2013-12-18	0
https://www.inklingsnews.com/b/2013/12/17/say-what-now/	2013-12-17	2
https://www.inklingsnews.com/b/2013/12/16/a-sparing-spenders-secret-santa-strategy/	2013-12-16	0
https://www.inklingsnews.com/b/2013/12/16/should-i-stay-or-should-i-go/	2013-12-16	1
https://www.inklingsnews.com/b/2013/12/16/downtown-westport-shows-holiday-spirit/	2013-12-16	1
https://www.inklingsnews.com/b/2013/12/11/westports-winter-wonders/	2013-12-11	0
https://www.inklingsnews.com/b/2013/12/10/candy-grams-cause-confusion/	2013-12-10	0
https://www.inklingsnews.com/b/2013/12/09/students-have-opposing-views-about-the-holidays/	2013-12-09	1
https://www.inklingsnews.com/b/2013/12/09/students-rave-about-offbeat-places-to-study/	2013-12-09	0
https://www.inklingsnews.com/b/2013/12/09/instagram-takes-over-facebook/	2013-12-09	3
https://www.inklingsnews.com/b/2013/12/07/staples-students-helped-to-welcome-singaporeans/	2013-12-07	6
https://www.inklingsnews.com/b/2013/12/03/slip-and-slide-down-the-snowy-slopes/	2013-12-03	0
https://www.inklingsnews.com/b/2013/12/03/jsa-gears-up-for-fall-state/	2013-12-03	1
https://www.inklingsnews.com/b/2013/12/03/political-clubs-get-involved-and-stay-involved/	2013-12-03	2
https://www.inklingsnews.com/b/2013/12/03/the-festival-of-hype-in-judaism-hanukkah-is-actually-not-that-important/	2013-12-03	3
https://www.inklingsnews.com/b/2013/11/29/thanksgiving-inklinations/	2013-11-29	0
https://www.inklingsnews.com/b/2013/11/25/countdown-to-christmas/	2013-11-25	5
https://www.inklingsnews.com/b/2013/11/20/getting-over-the-hump-of-the-week/	2013-11-20	2
https://www.inklingsnews.com/b/2013/11/12/stress-needs-rest-2/	2013-11-12	1
https://www.inklingsnews.com/b/2013/11/06/wikipedia-is-the-not-so-wicked-witch-of-the-web/	2013-11-06	4
https://www.inklingsnews.com/b/2013/11/06/cody-johnson-is-our-einstein/	2013-11-06	2
https://www.inklingsnews.com/b/2013/11/06/the-halloween-hassle-stress-over-sweets-2/	2013-11-06	0
https://www.inklingsnews.com/b/2013/11/01/haunted-graveyard-is-scary-good-2/	2013-11-01	3
https://www.inklingsnews.com/b/2013/11/01/stress-needs-rest/	2013-11-01	1
https://www.inklingsnews.com/b/2013/11/01/innocence-floods-room-1011/	2013-11-01	0
https://www.inklingsnews.com/b/2013/10/31/haunted-graveyard-is-scary-good/	2013-10-31	6
https://www.inklingsnews.com/b/2013/10/31/pumpkin-gone-wrong-the-worst-pumpkin-foods/	2013-10-31	1
https://www.inklingsnews.com/b/2013/10/29/westport-decorates-for-halloween/	2013-10-29	0
https://www.inklingsnews.com/b/2013/10/27/students-spill-their-favorite-neighborhoods-for-trick-or-treating/	2013-10-27	0
https://www.inklingsnews.com/b/2013/10/23/the-time-crunch/	2013-10-23	3
https://www.inklingsnews.com/b/2013/10/19/common-app-stress/	2013-10-19	2
https://www.inklingsnews.com/b/2013/10/18/the-transition-from-boarding-school-to-staples/	2013-10-18	3
https://www.inklingsnews.com/b/2013/10/17/37464/	2013-10-17	0
https://www.inklingsnews.com/b/2013/10/15/a-team-of-their-own/	2013-10-15	0
https://www.inklingsnews.com/b/2013/10/11/family-weekdoes-it-have-toend/	2013-10-11	1
https://www.inklingsnews.com/b/2013/10/09/apple-picking-at-its-finest/	2013-10-09	4
https://www.inklingsnews.com/b/2013/10/04/staples-student-revamps-mystaples-app/	2013-10-04	6
https://www.inklingsnews.com/b/2013/10/04/37166/	2013-10-04	2
https://www.inklingsnews.com/b/2013/10/04/clash-of-the-classes-upper-and-underclassmen-taking-the-same-courses/	2013-10-04	0
https://www.inklingsnews.com/b/2013/10/04/children-of-statoil-employees-brought-to-westport/	2013-10-04	1
https://www.inklingsnews.com/b/2013/10/03/dogs-allowed-back-at-compo-beach/	2013-10-03	1
https://www.inklingsnews.com/b/2013/10/03/inklinations-on-government-shutdown/	2013-10-03	0
https://www.inklingsnews.com/b/2013/09/27/from-staples-to-stardom/	2013-09-27	0
https://www.inklingsnews.com/b/2013/09/27/inklinations-students-favorite-things-about-fall/	2013-09-27	1
https://www.inklingsnews.com/b/2013/09/25/mr-miller-a-fantasy-football-guru/	2013-09-25	2
https://www.inklingsnews.com/b/2013/09/24/the-blurred-lines-with-blurred-lines/	2013-09-24	3
https://www.inklingsnews.com/b/2013/09/24/gfs-special-ed-teacher-peg-tappan-named-teacher-of-the-year/	2013-09-24	2
https://www.inklingsnews.com/b/2013/09/24/whos-coming-to-homecoming/	2013-09-24	1
https://www.inklingsnews.com/b/2013/09/24/student-opinions-on-syria/	2013-09-24	7
https://www.inklingsnews.com/b/2013/09/24/ap-gopo-ap-gov/	2013-09-24	2
https://www.inklingsnews.com/b/2013/09/22/homecoming-2013/	2013-09-22	0
https://www.inklingsnews.com/b/2013/09/21/pep-rally-2013-in-photos/	2013-09-21	2
https://www.inklingsnews.com/b/2013/09/20/spirit-week-why-do-so-many-people-participate/	2013-09-20	2
https://www.inklingsnews.com/b/2013/09/18/back-to-school-night-a-pleasure-for-some-a-burden-for-others/	2013-09-18	3
https://www.inklingsnews.com/b/2013/09/17/teachers-assistants-provide-a-unique-perspective/	2013-09-17	0
https://www.inklingsnews.com/b/2013/09/05/much-ado-about-shakespeare/	2013-09-05	0
https://www.inklingsnews.com/b/2013/08/27/through-the-eyes-of-a-senior-girl-students-prepare-for-the-start-of-the-school-year/	2013-08-27	0
https://www.inklingsnews.com/b/2013/06/19/a-smart-decision/	2013-06-19	4
https://www.inklingsnews.com/b/2013/06/13/ressler-wrestles-with-wheat/	2013-06-13	3
https://www.inklingsnews.com/b/2013/06/12/farmers-markets-around-town/	2013-06-12	2
https://www.inklingsnews.com/b/2013/06/06/inklinations-junior-job-shadow-2013/	2013-06-06	0
https://www.inklingsnews.com/b/2013/06/05/saferides-recap-another-successful-year/	2013-06-05	2
https://www.inklingsnews.com/b/2013/06/03/life-after-high-school-staples-students-in-the-military/	2013-06-03	3
https://www.inklingsnews.com/b/2013/06/03/germs-germs-everywhere/	2013-06-03	3
https://www.inklingsnews.com/b/2013/06/03/a-wild-ride/	2013-06-03	1
https://www.inklingsnews.com/b/2013/06/03/summer-journeys/	2013-06-03	1
https://www.inklingsnews.com/b/2013/06/03/not-enough-time-teachers-struggle-with-technology-due-to-lack-of-training/	2013-06-03	3
https://www.inklingsnews.com/b/2013/06/03/ap-classes-take-on-projects-after-testing/	2013-06-03	4
https://www.inklingsnews.com/b/2013/06/03/when-they-were-young/	2013-06-03	3
https://www.inklingsnews.com/b/2013/06/03/a-wild-circus-of-posts-exploring-college-facebook-groups/	2013-06-03	1
https://www.inklingsnews.com/b/2013/05/22/staples-senior-internships-the-best-of-the-best/	2013-05-22	0
https://www.inklingsnews.com/b/2013/05/20/top-five-most-common-types-of-internships/	2013-05-20	7
https://www.inklingsnews.com/b/2013/05/16/the-restaurant-at-323-main/	2013-05-16	3
https://www.inklingsnews.com/b/2013/05/11/inklinations-mothers-day/	2013-05-11	0
https://www.inklingsnews.com/b/2013/05/07/back-in-blue-everybody-scream-ice-cream-truck-returns-for-summer-2013/	2013-05-07	1
https://www.inklingsnews.com/b/2013/05/02/crazy-cramming-clues-a-last-minute-guide-to-the-actssats/	2013-05-02	4
https://www.inklingsnews.com/b/2013/05/01/jacqueline-devine-named-future-first-citizen-of-westport/	2013-05-01	0
https://www.inklingsnews.com/b/2013/05/01/third-annual-listen-to-the-beat-concert-musical-beats-to-help-heart-beats/	2013-05-01	0
https://www.inklingsnews.com/b/2013/05/01/top-5-staples-alumni-guess-who/	2013-05-01	4
https://www.inklingsnews.com/b/2013/04/19/the-home-stretch-staples-boston-alumni-on-the-capture-of-dzhokhar-tsarnaev/	2013-04-19	3
https://www.inklingsnews.com/b/2013/04/12/they-see-me-rollin-they-hatin-the-dangerous-situations-teenage-drivers-get-into/	2013-04-12	6
https://www.inklingsnews.com/b/2013/04/12/the-weather-man/	2013-04-12	3
https://www.inklingsnews.com/b/2013/04/12/hidden-gems-classes-with-low-enrollment-prove-to-be-underappreciated/	2013-04-12	3
https://www.inklingsnews.com/b/2013/04/12/routines-what-your-morning-looks-like/	2013-04-12	5
https://www.inklingsnews.com/b/2013/04/12/morning-mannerisms/	2013-04-12	1
https://www.inklingsnews.com/b/2013/04/12/staples-high-school-vs-staples-inc-a-look-into-their-similarities-and-differences/	2013-04-12	2
https://www.inklingsnews.com/b/2013/04/09/tommy-palumbo-the-man-the-myth-the-legend/	2013-04-09	3
https://www.inklingsnews.com/b/2013/04/03/top-ten-standardized-testing-tips/	2013-04-03	2
https://www.inklingsnews.com/b/2013/04/01/april-fools-day-at-staples/	2013-04-01	3
https://www.inklingsnews.com/b/2013/03/30/top-5-passover-foods/	2013-03-30	7
https://www.inklingsnews.com/b/2013/03/16/restaurant-week-in-westport/	2013-03-16	2
https://www.inklingsnews.com/b/2013/03/15/on-the-run-an-investigation-of-the-sources-of-teenage-alcohol-consumption/	2013-03-15	1
https://www.inklingsnews.com/b/2013/03/15/sandwiches-and-smiles-an-inside-look-at-staples-beloved-cafeteria-chef/	2013-03-15	4
https://www.inklingsnews.com/b/2013/03/15/the-gender-divide-a-look-into-the-differences-between-girls-and-boys-friendships/	2013-03-15	1
https://www.inklingsnews.com/b/2013/03/15/parental-control-a-guide-to-building-parent-teacher-relationships/	2013-03-15	4
https://www.inklingsnews.com/b/2013/03/05/the-game-of-life-future-plans-2/	2013-03-05	0
https://www.inklingsnews.com/b/2013/03/04/chips-in-the-trunk/	2013-03-04	0
https://www.inklingsnews.com/b/2013/02/15/traveling-to-your-future/	2013-02-15	3
https://www.inklingsnews.com/b/2013/02/15/the-department-competition/	2013-02-15	5
https://www.inklingsnews.com/b/2013/02/15/dailytrends-staples-students-allocate-different-trends-for-different-days-of-the-week/	2013-02-15	2
https://www.inklingsnews.com/b/2013/02/15/time-to-unplug-how-electronics-change-vacation/	2013-02-15	1
https://www.inklingsnews.com/b/2013/02/15/the-psychology-of-facebook/	2013-02-15	1
https://www.inklingsnews.com/b/2013/02/15/the-gluten-free-fad/	2013-02-15	0
https://www.inklingsnews.com/b/2013/02/15/staples-hall-of-shame/	2013-02-15	2
https://www.inklingsnews.com/b/2013/02/14/youll-be-in-my-heart/	2013-02-14	6
https://www.inklingsnews.com/b/2013/02/14/unconventional-valentines-day-date-spots/	2013-02-14	3
https://www.inklingsnews.com/b/2013/02/14/learning-about-love-teacher-love-stories/	2013-02-14	1
https://www.inklingsnews.com/b/2013/01/31/tension-tantrums-and-technology-a-glimpse-into-the-world-of-high-school-breakups/	2013-01-31	5
https://www.inklingsnews.com/b/2013/01/31/freedom-for-50-minutes/	2013-01-31	2
https://www.inklingsnews.com/b/2013/01/29/passing-time/	2013-01-29	5
https://www.inklingsnews.com/b/2013/01/29/confessions-of-a-starbucks-addict/	2013-01-29	1
https://www.inklingsnews.com/b/2013/01/23/why-doesnt-staples-rank-students/	2013-01-23	4
https://www.inklingsnews.com/b/2013/01/11/5-things-to-look-forward-to-after-the-holiday-season/	2013-01-11	1
https://www.inklingsnews.com/b/2013/01/03/slideshow-remembering-sandy-hook-newtown-conn/	2013-01-03	0
https://www.inklingsnews.com/b/2012/12/19/jonathan-adler-brings-exquisite-designs-and-color-to-downtown-westport/	2012-12-19	1
https://www.inklingsnews.com/b/2012/12/18/the-most-wonderful-time-of-the-year-2/	2012-12-18	3
https://www.inklingsnews.com/b/2012/12/18/eight-things-you-didnt-know-about-chanukkah/	2012-12-18	3
https://www.inklingsnews.com/b/2012/12/16/westport-responds-to-sandy-hook-shooting-a-slideshow/	2012-12-16	0
https://www.inklingsnews.com/b/2012/12/13/top-10-ways-to-spend-winter-break/	2012-12-13	2
https://www.inklingsnews.com/b/2012/12/13/searching-for-bigfoot-the-culture-of-large-feet-at-staples/	2012-12-13	6
https://www.inklingsnews.com/b/2012/12/11/not-your-everyday-extracurricular-meet-the-risk-takers-of-staples-high/	2012-12-11	5
https://www.inklingsnews.com/b/2012/12/11/it-starts-with-the-brain-a-look-into-the-science-behind-risk-taking/	2012-12-11	1
https://www.inklingsnews.com/b/2012/12/11/the-slingshot-bros-student-entrepreneurs-take-their-business-to-the-shops/	2012-12-11	2
https://www.inklingsnews.com/b/2012/12/11/qa-the-man-behind-the-desk-principal-john-dodig/	2012-12-11	3
https://www.inklingsnews.com/b/2012/12/06/inklinations-textings-20th-anniversary/	2012-12-06	0
https://www.inklingsnews.com/b/2012/12/05/should-seniors-get-a-break/	2012-12-05	3
https://www.inklingsnews.com/b/2012/11/28/twitter-vs-facebook-have-tweets-surpassed-status-updates/	2012-11-28	2
https://www.inklingsnews.com/b/2012/11/28/the-who-ador/	2012-11-28	4
https://www.inklingsnews.com/b/2012/11/26/boiling-it-down-important-anniversariesholidays-in-november/	2012-11-26	3
https://www.inklingsnews.com/b/2012/11/12/tomorrows-technology-in-the-class-room-today-a-q-a-with-mr-jelen/	2012-11-12	0
https://www.inklingsnews.com/b/2012/10/28/batteries-the-safety-net-during-sandy/	2012-10-28	0
https://www.inklingsnews.com/b/2012/10/26/a-once-popular-site-faces-decline/	2012-10-26	3
https://www.inklingsnews.com/b/2012/10/26/big-bucks-for-babysitting/	2012-10-26	0
https://www.inklingsnews.com/b/2012/10/26/while-you-were-out/	2012-10-26	6
https://www.inklingsnews.com/b/2012/10/26/staples-school-of-the-free/	2012-10-26	3
https://www.inklingsnews.com/b/2012/10/26/senior-skip-day-dilemma/	2012-10-26	3
https://www.inklingsnews.com/b/2012/10/24/counties-worth-the-drama/	2012-10-24	4
https://www.inklingsnews.com/b/2012/10/12/westports-frozen-yogurt-battle/	2012-10-12	4
https://www.inklingsnews.com/b/2012/10/05/new-field-hockey-coach-cracks-the-whip/	2012-10-05	0
https://www.inklingsnews.com/b/2012/10/05/an-election-uncovered/	2012-10-05	3
https://www.inklingsnews.com/b/2012/10/05/senior-day-regulations-sensible-or-oppressive/	2012-10-05	0
https://www.inklingsnews.com/b/2012/10/05/waste-of-space-students-lockers-continue-to-go-unused/	2012-10-05	2
https://www.inklingsnews.com/b/2012/10/05/westport-eat-fresh-local-teens-eat-healthier-than-most-nationwide/	2012-10-05	3
https://www.inklingsnews.com/b/2012/10/05/absence-makes-the-heart-grow-fonder-teacher-students-benefit-from-a-second-year-of-class-together/	2012-10-05	1
https://www.inklingsnews.com/b/2012/10/05/behind-the-kitchen-with-chartwells-theres-more-than-meets-the-fry/	2012-10-05	2
https://www.inklingsnews.com/b/2012/10/01/staples-struts-walks-of-wonder-in-the-halls-of-shs/	2012-10-01	3
https://www.inklingsnews.com/b/2012/09/28/a-one-way-exchange-a-two-way-experience-2/	2012-09-28	2
https://www.inklingsnews.com/b/2012/09/22/guess-who-the-story-behind-senior-facebook-names/	2012-09-22	1
https://www.inklingsnews.com/b/2012/09/22/brb-ctrn-driving/	2012-09-22	1
https://www.inklingsnews.com/b/2012/09/21/to-catch-a-cheater/	2012-09-21	2
https://www.inklingsnews.com/b/2012/09/20/say-goodbye-to-kodak-moments-photographic-giant-discontinues-film/	2012-09-20	3
https://www.inklingsnews.com/b/2012/09/20/five-things-you-didnt-know-about-your-google-apps-but-probably-should/	2012-09-20	6
https://www.inklingsnews.com/b/2012/09/18/9-11-birthdays-finding-hope-on-a-somber-day/	2012-09-18	2
https://www.inklingsnews.com/b/2012/09/18/fed-by-the-bell/	2012-09-18	3
https://www.inklingsnews.com/b/2012/06/19/2012-senior-list/	2012-06-19	0
https://www.inklingsnews.com/b/2012/06/19/from-vhs-to-iphones-how-seniors-have-experienced-the-improvements-in-technology/	2012-06-19	2
https://www.inklingsnews.com/b/2012/06/19/24917/	2012-06-19	3
https://www.inklingsnews.com/b/2012/06/19/seniors-reflect-on-their-friendships-that-have-withstood-the-test-of-time/	2012-06-19	0
https://www.inklingsnews.com/b/2012/06/19/navigating-staples/	2012-06-19	2
https://www.inklingsnews.com/b/2012/06/19/a-new-kind-of-friendship-over-time-students-form-a-relationship-with-the-people-who-make-their-lunch/	2012-06-19	3
https://www.inklingsnews.com/b/2012/06/19/when-magic-was-real/	2012-06-19	1
https://www.inklingsnews.com/b/2012/06/19/12-things-you-dont-know-about-ms-morgan/	2012-06-19	2
